order_id,courier_id,zone_id,date_id,delivery_date,scheduled_hour,distance_km,sla_target_minutes,actual_time_minutes,delivery_status,failure_reason_id,attempt_number,sla_breached
ORD-00345,35,5,269,2024-09-25,15,17.24,75,47,Delivered,,1,False
ORD-00346,26,5,694,2025-11-24,13,4.02,75,15,Delivered,,2,False
ORD-00347,14,6,648,2025-10-09,14,18.84,90,113,Delivered,,1,True
ORD-00348,21,12,327,2024-11-22,20,14.92,75,99,Delivered,,1,True
ORD-00349,9,6,566,2025-07-19,13,13.52,90,87,Delivered,,1,False
ORD-00350,30,2,569,2025-07-22,11,13.33,75,76,Failed,1.0,2,
ORD-00351,40,7,88,2024-03-28,11,21.85,90,69,Delivered,,1,False
ORD-00352,21,10,679,2025-11-09,16,2.98,90,19,Delivered,,1,False
ORD-00353,32,9,371,2025-01-05,13,7.69,90,35,Delivered,,1,False
ORD-00354,2,2,624,2025-09-15,19,8.24,75,60,Delivered,,1,False
ORD-00355,16,4,253,2024-09-09,14,6.87,75,28,Failed,2.0,2,
ORD-00356,31,5,675,2025-11-05,13,16.27,75,77,Delivered,,2,True
ORD-00357,24,7,306,2024-11-01,12,2.36,90,15,Failed,3.0,1,
ORD-00358,24,9,10,2024-01-10,11,20.36,90,88,Delivered,,1,False
ORD-00359,36,5,680,2025-11-10,17,13.26,75,65,Delivered,,1,False
ORD-00360,8,3,79,2024-03-19,20,6.46,75,41,Delivered,,1,False
ORD-00361,22,9,253,2024-09-09,19,1.89,90,15,Delivered,,1,False
ORD-00362,39,9,704,2025-12-04,12,20.63,90,96,Delivered,,2,True
ORD-00363,31,9,704,2025-12-04,13,2.42,90,15,Delivered,,1,False
ORD-00364,9,6,431,2025-03-06,19,11.14,90,63,Failed,4.0,1,
ORD-00365,20,10,475,2025-04-19,12,11.38,90,56,Delivered,,1,False
ORD-00366,32,12,338,2024-12-03,14,5.89,75,24,Delivered,,1,False
ORD-00367,24,6,233,2024-08-20,15,13.27,90,120,Delivered,,1,True
ORD-00368,2,10,260,2024-09-16,13,11.87,90,112,Delivered,,1,True
ORD-00369,38,10,506,2025-05-20,11,19.15,90,129,Delivered,,1,True
ORD-00370,11,9,567,2025-07-20,15,1.76,90,15,Delivered,,1,False
ORD-00371,25,3,597,2025-08-19,17,10.07,75,67,Failed,3.0,1,
ORD-00372,8,4,596,2025-08-18,8,8.68,75,60,Delivered,,1,False
ORD-00373,27,12,79,2024-03-19,10,4.25,75,34,Delivered,,1,False
ORD-00374,31,12,363,2024-12-28,16,1.59,75,15,Delivered,,2,False
ORD-00375,31,9,52,2024-02-21,12,3.45,90,15,Delivered,,1,False
ORD-00376,35,6,410,2025-02-13,14,9.16,90,42,Delivered,,1,False
ORD-00377,17,10,334,2024-11-29,13,13.49,90,81,Delivered,,1,False
ORD-00378,20,4,670,2025-10-31,19,2.2,75,15,Delivered,,1,False
ORD-00379,14,12,277,2024-10-03,16,18.11,75,118,Delivered,,1,True
ORD-00380,36,12,99,2024-04-08,11,16.36,75,91,Delivered,,1,True
ORD-00381,35,7,118,2024-04-27,18,7.87,90,15,Delivered,,1,False
ORD-00382,10,5,574,2025-07-27,8,7.09,75,43,Failed,8.0,1,
ORD-00383,17,12,465,2025-04-09,13,11.62,75,45,Delivered,,1,False
ORD-00384,18,9,86,2024-03-26,15,4.37,90,23,Failed,3.0,1,
ORD-00385,16,4,73,2024-03-13,9,3.04,75,18,Delivered,,1,False
ORD-00386,15,1,528,2025-06-11,9,8.98,75,87,Delivered,,1,True
ORD-00387,7,11,65,2024-03-05,16,17.5,75,225,Delivered,,1,True
ORD-00388,11,7,620,2025-09-11,15,13.94,90,43,Delivered,,1,False
ORD-00389,31,11,532,2025-06-15,10,14.58,75,118,Delivered,,1,True
ORD-00390,4,2,71,2024-03-11,15,12.85,75,135,Delivered,,1,True
ORD-00391,3,3,74,2024-03-14,12,16.51,75,100,Delivered,,1,True
ORD-00392,3,7,724,2025-12-24,17,19.39,90,53,Delivered,,1,False
ORD-00393,19,1,295,2024-10-21,8,3.22,75,24,Delivered,,1,False
ORD-00394,22,5,291,2024-10-17,13,12.04,75,58,Delivered,,1,False
ORD-00395,32,3,613,2025-09-04,17,10.6,75,56,Delivered,,1,False
ORD-00396,8,6,703,2025-12-03,10,12.3,90,57,Delivered,,1,False
ORD-00397,12,1,724,2025-12-24,16,14.11,75,131,Delivered,,1,True
ORD-00398,13,3,568,2025-07-21,14,4.73,75,32,Delivered,,1,False
ORD-00399,28,9,296,2024-10-22,11,13.67,90,65,Delivered,,1,False
ORD-00400,12,3,73,2024-03-13,13,4.03,75,27,Delivered,,1,False
ORD-00401,17,7,586,2025-08-08,11,9.57,90,26,Delivered,,1,False
ORD-00402,22,5,418,2025-02-21,14,5.01,75,22,Failed,3.0,1,
ORD-00403,16,1,325,2024-11-20,15,14.69,75,69,Delivered,,1,False
ORD-00404,26,11,681,2025-11-11,13,19.82,75,161,Delivered,,1,True
ORD-00405,20,12,94,2024-04-03,10,7.92,75,56,Delivered,,1,False
ORD-00406,24,10,362,2024-12-27,11,9.5,90,92,Delivered,,1,True
ORD-00407,30,12,10,2024-01-10,20,20.55,75,104,Delivered,,1,True
ORD-00408,36,8,349,2024-12-14,16,19.21,90,70,Delivered,,1,False
ORD-00409,14,4,51,2024-02-20,15,20.58,75,93,Delivered,,1,True
ORD-00410,6,9,100,2024-04-09,13,13.33,90,56,Delivered,,1,False
ORD-00411,37,2,99,2024-04-08,9,18.39,75,98,Delivered,,1,True
ORD-00412,13,10,488,2025-05-02,13,13.08,90,91,Delivered,,1,True
ORD-00413,34,8,562,2025-07-15,10,8.12,90,37,Delivered,,1,False
ORD-00414,32,2,438,2025-03-13,18,18.96,75,129,Delivered,,1,True
ORD-00415,30,3,711,2025-12-11,13,18.99,75,82,Delivered,,1,True
ORD-00416,36,8,295,2024-10-21,15,12.15,90,42,Delivered,,1,False
ORD-00417,26,5,227,2024-08-14,17,1.74,75,15,Delivered,,1,False
ORD-00418,5,1,656,2025-10-17,12,15.06,75,122,Failed,4.0,1,
ORD-00419,5,8,179,2024-06-27,8,13.21,90,40,Delivered,,1,False
ORD-00420,9,11,711,2025-12-11,20,3.89,75,45,Delivered,,1,False
ORD-00421,24,7,11,2024-01-11,13,7.14,90,21,Delivered,,1,False
ORD-00422,25,2,715,2025-12-15,15,10.31,75,85,Delivered,,1,True
ORD-00423,9,11,39,2024-02-08,17,8.24,75,103,Delivered,,2,True
ORD-00424,15,1,673,2025-11-03,16,8.32,75,74,Delivered,,1,False
ORD-00425,35,7,390,2025-01-24,13,14.8,90,46,Delivered,,1,False
ORD-00426,30,6,728,2025-12-28,10,12.85,90,49,Delivered,,1,False
ORD-00427,8,1,66,2024-03-06,17,15.78,75,111,Delivered,,1,True
ORD-00428,2,4,414,2025-02-17,10,20.82,75,172,Delivered,,1,True
ORD-00429,29,10,715,2025-12-15,15,13.55,90,88,Failed,1.0,1,
ORD-00430,26,8,387,2025-01-21,11,8.48,90,35,Delivered,,1,False
ORD-00431,4,3,473,2025-04-17,13,7.57,75,49,Delivered,,1,False
ORD-00432,37,6,524,2025-06-07,14,4.89,90,45,Delivered,,1,False
ORD-00433,21,4,341,2024-12-06,11,3.71,75,26,Delivered,,1,False
ORD-00434,34,4,472,2025-04-16,12,20.23,75,112,Failed,4.0,1,
ORD-00435,12,11,439,2025-03-14,15,10.44,75,99,Delivered,,1,True
ORD-00436,23,11,677,2025-11-07,15,8.48,75,80,Delivered,,1,True
ORD-00437,27,7,41,2024-02-10,10,13.35,90,48,Delivered,,1,False
ORD-00438,35,8,223,2024-08-10,11,13.38,90,35,Delivered,,1,False
ORD-00439,10,8,704,2025-12-04,18,9.02,90,34,Delivered,,1,False
ORD-00440,27,9,672,2025-11-02,13,2.57,90,15,Delivered,,1,False
ORD-00441,14,6,342,2024-12-07,15,3.02,90,15,Delivered,,1,False
ORD-00442,24,2,466,2025-04-10,13,18.17,75,100,Delivered,,2,True
ORD-00443,39,1,221,2024-08-08,18,7.09,75,57,Delivered,,1,False
ORD-00444,38,12,152,2024-05-31,15,11.44,75,58,Delivered,,1,False
ORD-00445,22,5,346,2024-12-11,19,12.11,75,44,Delivered,,1,False
ORD-00446,13,12,278,2024-10-04,10,13.07,75,70,Delivered,,1,False
ORD-00447,16,12,438,2025-03-13,14,21.94,75,103,Delivered,,1,True
ORD-00448,16,9,68,2024-03-08,11,8.64,90,41,Delivered,,1,False
ORD-00449,35,11,718,2025-12-18,12,8.96,75,81,Delivered,,1,True
ORD-00450,32,8,724,2025-12-24,9,10.81,90,52,Delivered,,1,False
ORD-00451,21,4,526,2025-06-09,12,3.7,75,24,Failed,4.0,1,
ORD-00452,10,1,398,2025-02-01,11,5.84,75,36,Delivered,,1,False
ORD-00453,27,5,245,2024-09-01,10,7.98,75,52,Delivered,,1,False
ORD-00454,37,4,614,2025-09-05,13,6.77,75,44,Delivered,,1,False
ORD-00455,22,5,515,2025-05-29,16,2.12,75,15,Delivered,,1,False
ORD-00456,32,8,133,2024-05-12,10,13.21,90,62,Delivered,,1,False
ORD-00457,9,12,683,2025-11-13,14,12.09,75,106,Delivered,,1,True
ORD-00458,35,11,620,2025-09-11,19,12.72,75,66,Failed,2.0,1,
ORD-00459,4,1,704,2025-12-04,12,13.3,75,165,Delivered,,1,True
ORD-00460,5,12,547,2025-06-30,10,19.11,75,91,Delivered,,1,True
ORD-00461,24,1,461,2025-04-05,14,6.01,75,39,Delivered,,1,False
ORD-00462,31,11,322,2024-11-17,13,20.41,75,188,Delivered,,1,True
ORD-00463,27,1,695,2025-11-25,8,17.39,75,154,Failed,3.0,1,
ORD-00464,2,9,654,2025-10-15,17,11.02,90,57,Delivered,,1,False
ORD-00465,12,2,40,2024-02-09,18,11.85,75,51,Delivered,,2,False
ORD-00466,23,5,24,2024-01-24,17,19.68,75,134,Delivered,,1,True
ORD-00467,26,8,296,2024-10-22,14,10.17,90,43,Delivered,,1,False
ORD-00468,6,11,612,2025-09-03,20,9.08,75,92,Delivered,,1,True
ORD-00469,6,7,725,2025-12-25,12,17.58,90,70,Delivered,,1,False
ORD-00470,1,12,124,2024-05-03,10,16.31,75,76,Delivered,,1,True
ORD-00471,22,10,446,2025-03-21,20,8.43,90,43,Delivered,,1,False
ORD-00472,3,4,299,2024-10-25,10,8.28,75,52,Delivered,,1,False
ORD-00473,37,8,715,2025-12-15,11,8.25,90,33,Failed,2.0,1,
ORD-00474,35,10,635,2025-09-26,15,21.59,90,93,Delivered,,1,True
ORD-00475,21,1,633,2025-09-24,19,14.05,75,102,Failed,1.0,1,
ORD-00476,26,2,349,2024-12-14,11,11.5,75,70,Delivered,,1,False
ORD-00477,25,11,320,2024-11-15,18,12.02,75,165,Delivered,,1,True
ORD-00478,9,12,218,2024-08-05,16,7.42,75,39,Delivered,,1,False
ORD-00479,23,1,51,2024-02-20,9,20.7,75,182,Delivered,,1,True
ORD-00480,22,10,653,2025-10-14,16,13.32,90,84,Delivered,,1,False
ORD-00481,21,1,613,2025-09-04,15,8.15,75,71,Delivered,,1,False
ORD-00482,32,4,731,2025-12-31,12,4.28,75,20,Delivered,,1,False
ORD-00483,38,11,730,2025-12-30,12,4.47,75,47,Delivered,,1,False
ORD-00484,16,12,416,2025-02-19,9,6.06,75,34,Delivered,,1,False
ORD-00485,10,12,580,2025-08-02,12,20.84,75,131,Delivered,,2,True
ORD-00486,24,5,702,2025-12-02,9,10.95,75,56,Delivered,,1,False
ORD-00487,29,9,641,2025-10-02,14,11.25,90,74,Delivered,,2,False
ORD-00488,39,10,198,2024-07-16,16,20.72,90,136,Delivered,,1,True
ORD-00489,19,7,339,2024-12-04,12,19.73,90,65,Delivered,,1,False
ORD-00490,36,4,108,2024-04-17,14,14.98,75,87,Delivered,,1,True
ORD-00491,11,3,707,2025-12-07,11,9.56,75,46,Delivered,,1,False
ORD-00492,5,3,456,2025-03-31,12,10.02,75,54,Delivered,,1,False
ORD-00493,5,6,184,2024-07-02,11,16.05,90,139,Delivered,,1,True
ORD-00494,32,10,506,2025-05-20,14,6.51,90,47,Failed,3.0,2,
ORD-00495,22,10,465,2025-04-09,12,7.01,90,44,Delivered,,1,False
ORD-00496,22,7,282,2024-10-08,17,12.82,90,41,Delivered,,1,False
ORD-00497,39,3,96,2024-04-05,11,8.12,75,34,Delivered,,1,False
ORD-00498,13,8,506,2025-05-20,11,14.16,90,70,Delivered,,1,False
ORD-00499,19,12,384,2025-01-18,15,5.57,75,36,Delivered,,1,False
ORD-00500,16,6,583,2025-08-05,12,11.99,90,78,Delivered,,1,False
ORD-00501,24,2,384,2025-01-18,19,9.93,75,60,Delivered,,1,False
ORD-00502,35,3,643,2025-10-04,15,9.85,75,34,Failed,3.0,1,
ORD-00503,14,8,412,2025-02-15,17,12.64,90,45,Delivered,,1,False
ORD-00504,27,11,421,2025-02-24,13,4.26,75,46,Delivered,,1,False
ORD-00505,17,11,662,2025-10-23,10,4.97,75,32,Delivered,,1,False
ORD-00506,5,8,313,2024-11-08,20,20.62,90,94,Delivered,,1,True
ORD-00507,35,9,111,2024-04-20,18,15.02,90,50,Delivered,,1,False
ORD-00508,35,1,26,2024-01-26,17,20.13,75,143,Delivered,,1,True
ORD-00509,35,10,569,2025-07-22,15,17.27,90,83,Delivered,,2,False
ORD-00510,11,11,466,2025-04-10,14,18.32,75,169,Delivered,,1,True
ORD-00511,26,6,530,2025-06-13,19,5.03,90,28,Delivered,,2,False
ORD-00512,34,9,171,2024-06-19,14,7.05,90,43,Delivered,,1,False
ORD-00513,24,7,113,2024-04-22,13,2.15,90,15,Delivered,,1,False
ORD-00514,33,3,13,2024-01-13,12,7.12,75,24,Delivered,,1,False
ORD-00515,19,7,276,2024-10-02,18,6.25,90,25,Delivered,,1,False
ORD-00516,10,6,443,2025-03-18,11,13.04,90,73,Delivered,,1,False
ORD-00517,34,8,307,2024-11-02,12,10.3,90,35,Delivered,,1,False
ORD-00518,29,6,332,2024-11-27,9,3.84,90,35,Delivered,,1,False
ORD-00519,8,1,680,2025-11-10,17,15.89,75,139,Failed,4.0,1,
ORD-00520,16,9,275,2024-10-01,10,1.5,90,15,Delivered,,1,False
ORD-00521,28,8,379,2025-01-13,11,18.19,90,123,Delivered,,1,True
ORD-00522,12,11,591,2025-08-13,15,1.82,75,20,Failed,5.0,1,
ORD-00523,13,8,310,2024-11-05,14,18.66,90,72,Delivered,,2,False
ORD-00524,5,10,468,2025-04-12,9,21.18,90,126,Delivered,,1,True
ORD-00525,24,6,651,2025-10-12,10,13.2,90,121,Failed,2.0,1,
ORD-00526,34,11,704,2025-12-04,11,13.79,75,119,Delivered,,1,True
ORD-00527,38,2,121,2024-04-30,12,20.62,75,94,Delivered,,1,True
ORD-00528,12,11,691,2025-11-21,16,11.77,75,116,Delivered,,1,True
ORD-00529,38,2,362,2024-12-27,15,17.73,75,119,Delivered,,2,True
ORD-00530,10,9,206,2024-07-24,12,20.81,90,91,Delivered,,2,True
ORD-00531,35,12,344,2024-12-09,18,1.98,75,15,Delivered,,1,False
ORD-00532,36,3,721,2025-12-21,13,12.51,75,59,Delivered,,1,False
ORD-00533,29,10,362,2024-12-27,9,18.85,90,110,Delivered,,1,True
ORD-00534,32,3,260,2024-09-16,10,3.41,75,18,Delivered,,1,False
ORD-00535,33,11,477,2025-04-21,13,12.41,75,92,Delivered,,1,True
ORD-00536,29,8,192,2024-07-10,10,19.94,90,136,Failed,2.0,1,
ORD-00537,19,1,67,2024-03-07,11,19.75,75,139,Delivered,,1,True
ORD-00538,30,10,108,2024-04-17,16,16.6,90,102,Delivered,,1,True
ORD-00539,33,2,107,2024-04-16,14,4.01,75,32,Delivered,,1,False
ORD-00540,24,9,125,2024-05-04,17,10.81,90,65,Delivered,,1,False
ORD-00541,29,9,115,2024-04-24,11,9.03,90,38,Failed,1.0,1,
ORD-00542,16,5,482,2025-04-26,18,11.67,75,44,Delivered,,1,False
ORD-00543,23,2,148,2024-05-27,12,8.36,75,75,Delivered,,1,False
ORD-00544,16,4,273,2024-09-29,17,15.82,75,70,Delivered,,1,False
ORD-00545,40,11,675,2025-11-05,12,11.6,75,162,Delivered,,2,True
ORD-00546,4,10,352,2024-12-17,12,10.73,90,67,Delivered,,1,False
ORD-00547,11,6,502,2025-05-16,20,7.81,90,30,Delivered,,1,False
ORD-00548,18,9,141,2024-05-20,20,14.49,90,74,Delivered,,1,False
ORD-00549,9,7,156,2024-06-04,18,7.74,90,38,Delivered,,1,False
ORD-00550,9,12,37,2024-02-06,17,8.21,75,49,Delivered,,2,False
ORD-00551,26,8,138,2024-05-17,10,17.38,90,55,Delivered,,1,False
ORD-00552,27,7,221,2024-08-08,13,10.8,90,46,Delivered,,1,False
ORD-00553,6,7,144,2024-05-23,13,15.59,90,57,Delivered,,1,False
ORD-00554,24,8,77,2024-03-17,19,18.12,90,57,Delivered,,1,False
ORD-00555,6,12,101,2024-04-10,20,7.58,75,37,Delivered,,1,False
ORD-00556,23,2,345,2024-12-10,17,4.49,75,30,Delivered,,2,False
ORD-00557,18,6,166,2024-06-14,17,12.2,90,113,Delivered,,1,True
ORD-00558,9,10,287,2024-10-13,17,9.31,90,71,Delivered,,1,False
ORD-00559,4,1,369,2025-01-03,9,8.39,75,69,Delivered,,1,False
ORD-00560,2,2,520,2025-06-03,19,12.59,75,68,Delivered,,1,False
ORD-00561,1,7,36,2024-02-05,10,3.14,90,15,Delivered,,1,False
ORD-00562,20,3,603,2025-08-25,18,20.83,75,153,Delivered,,1,True
ORD-00563,24,5,472,2025-04-16,9,3.31,75,23,Delivered,,1,False
ORD-00564,11,1,72,2024-03-12,12,16.51,75,115,Delivered,,1,True
ORD-00565,15,7,660,2025-10-21,15,18.32,90,58,Delivered,,1,False
ORD-00566,14,8,689,2025-11-19,9,6.04,90,25,Delivered,,1,False
ORD-00567,29,1,55,2024-02-24,8,12.75,75,106,Delivered,,1,True
ORD-00568,28,12,220,2024-08-07,10,13.08,75,123,Delivered,,1,True
ORD-00569,6,12,608,2025-08-30,17,20.0,75,123,Delivered,,1,True
ORD-00570,20,3,564,2025-07-17,12,17.93,75,148,Delivered,,1,True
ORD-00571,9,11,150,2024-05-29,20,3.52,75,32,Failed,3.0,1,
ORD-00572,40,11,169,2024-06-17,10,18.85,75,208,Delivered,,1,True
ORD-00573,10,7,291,2024-10-17,14,16.83,90,54,Delivered,,1,False
ORD-00574,6,2,358,2024-12-23,10,6.67,75,49,Delivered,,1,False
ORD-00575,25,6,465,2025-04-09,19,4.88,90,36,Delivered,,1,False
ORD-00576,16,5,290,2024-10-16,15,6.93,75,24,Delivered,,1,False
ORD-00577,39,12,346,2024-12-11,14,16.02,75,72,Delivered,,1,False
ORD-00578,2,11,563,2025-07-16,18,12.88,75,103,Delivered,,1,True
ORD-00579,33,4,33,2024-02-02,16,18.0,75,89,Delivered,,1,True
ORD-00580,16,8,201,2024-07-19,12,14.79,90,61,Delivered,,1,False
ORD-00581,39,2,537,2025-06-20,13,5.8,75,39,Delivered,,1,False
ORD-00582,21,3,675,2025-11-05,12,14.13,75,69,Delivered,,1,False
ORD-00583,24,9,376,2025-01-10,15,5.24,90,42,Delivered,,1,False
ORD-00584,5,1,395,2025-01-29,14,16.98,75,104,Delivered,,1,True
ORD-00585,3,1,91,2024-03-31,19,8.42,75,66,Delivered,,1,False
ORD-00586,33,7,338,2024-12-03,12,15.76,90,63,Delivered,,1,False
ORD-00587,35,9,395,2025-01-29,14,10.54,90,50,Failed,2.0,2,
ORD-00588,10,9,194,2024-07-12,11,5.83,90,39,Delivered,,1,False
ORD-00589,5,5,214,2024-08-01,15,21.51,75,88,Delivered,,1,True
ORD-00590,16,1,297,2024-10-23,11,10.95,75,79,Delivered,,1,True
ORD-00591,30,10,18,2024-01-18,14,12.6,90,96,Delivered,,1,True
ORD-00592,12,2,255,2024-09-11,8,17.12,75,76,Delivered,,1,True
ORD-00593,11,8,170,2024-06-18,19,21.97,90,93,Delivered,,1,True
ORD-00594,17,3,259,2024-09-15,12,19.21,75,92,Delivered,,1,True
ORD-00595,18,12,101,2024-04-10,18,19.05,75,102,Delivered,,1,True
ORD-00596,22,7,672,2025-11-02,11,8.63,90,26,Delivered,,1,False
ORD-00597,37,11,446,2025-03-21,9,5.63,75,44,Delivered,,1,False
ORD-00598,4,8,512,2025-05-26,17,17.66,90,115,Delivered,,1,True
ORD-00599,17,2,596,2025-08-18,18,4.83,75,38,Delivered,,1,False
ORD-00600,15,12,365,2024-12-30,13,15.58,75,92,Delivered,,1,True
ORD-00601,1,4,75,2024-03-15,9,18.52,75,95,Delivered,,1,True
ORD-00602,10,3,399,2025-02-02,19,5.48,75,25,Failed,3.0,1,
ORD-00603,27,4,441,2025-03-16,11,12.39,75,86,Delivered,,1,True
ORD-00604,21,5,562,2025-07-15,17,17.72,75,87,Delivered,,1,True
ORD-00605,33,11,329,2024-11-24,18,17.51,75,104,Delivered,,1,True
ORD-00606,34,1,107,2024-04-16,19,2.53,75,24,Delivered,,1,False
ORD-00607,19,5,226,2024-08-13,11,3.05,75,15,Delivered,,1,False
ORD-00608,24,4,286,2024-10-12,11,15.75,75,85,Delivered,,1,True
ORD-00609,40,4,486,2025-04-30,13,19.46,75,114,Delivered,,1,True
ORD-00610,13,12,429,2025-03-04,18,1.74,75,15,Delivered,,1,False
ORD-00611,10,1,281,2024-10-07,19,13.35,75,117,Failed,3.0,2,
ORD-00612,1,6,724,2025-12-24,8,19.47,90,166,Delivered,,1,True
ORD-00613,20,2,456,2025-03-31,10,6.95,75,53,Delivered,,1,False
ORD-00614,4,3,190,2024-07-08,16,12.76,75,106,Failed,8.0,2,
ORD-00615,27,12,87,2024-03-27,18,6.33,75,53,Delivered,,1,False
ORD-00616,6,10,126,2024-05-05,9,9.25,90,33,Delivered,,1,False
ORD-00617,26,2,197,2024-07-15,14,1.69,75,15,Delivered,,1,False
ORD-00618,9,4,131,2024-05-10,11,11.51,75,53,Delivered,,1,False
ORD-00619,26,12,151,2024-05-30,17,15.58,75,78,Delivered,,1,True
ORD-00620,18,4,227,2024-08-14,9,12.98,75,76,Failed,1.0,1,
ORD-00621,7,3,142,2024-05-21,9,9.85,75,51,Delivered,,1,False
ORD-00622,27,2,675,2025-11-05,13,12.46,75,79,Delivered,,2,True
ORD-00623,8,2,71,2024-03-11,10,4.73,75,33,Delivered,,1,False
ORD-00624,39,1,388,2025-01-22,11,16.96,75,81,Delivered,,1,True
ORD-00625,6,12,317,2024-11-12,11,11.09,75,46,Delivered,,1,False
ORD-00626,4,11,722,2025-12-22,11,13.76,75,127,Delivered,,1,True
ORD-00627,2,7,95,2024-04-04,17,12.32,90,53,Delivered,,1,False
ORD-00628,16,2,311,2024-11-06,13,20.45,75,114,Delivered,,1,True
ORD-00629,8,1,715,2025-12-15,9,13.45,75,96,Delivered,,1,True
ORD-00630,9,4,653,2025-10-14,17,20.96,75,169,Delivered,,1,True
ORD-00631,6,10,617,2025-09-08,14,7.35,90,56,Delivered,,1,False
ORD-00632,2,2,206,2024-07-24,10,10.36,75,100,Delivered,,1,True
ORD-00633,9,2,139,2024-05-18,18,18.37,75,98,Delivered,,1,True
ORD-00634,8,1,503,2025-05-17,19,15.87,75,89,Failed,2.0,1,
ORD-00635,26,8,693,2025-11-23,8,7.58,90,31,Delivered,,1,False
ORD-00636,23,4,417,2025-02-20,18,6.21,75,28,Delivered,,1,False
ORD-00637,10,1,429,2025-03-04,14,16.16,75,120,Delivered,,2,True
ORD-00638,36,8,222,2024-08-09,9,6.37,90,21,Delivered,,1,False
ORD-00639,27,4,580,2025-08-02,15,11.26,75,45,Delivered,,1,False
ORD-00640,35,1,152,2024-05-31,20,21.4,75,159,Delivered,,1,True
ORD-00641,31,9,256,2024-09-12,16,8.13,90,35,Delivered,,1,False
ORD-00642,33,6,325,2024-11-20,12,10.7,90,77,Failed,1.0,1,
ORD-00643,2,5,373,2025-01-07,9,5.37,75,39,Delivered,,1,False
ORD-00644,38,4,194,2024-07-12,20,6.75,75,33,Delivered,,1,False
ORD-00645,16,5,96,2024-04-05,13,19.36,75,85,Delivered,,1,True
ORD-00646,4,4,459,2025-04-03,14,8.51,75,65,Delivered,,1,False
ORD-00647,12,3,229,2024-08-16,11,1.9,75,15,Delivered,,1,False
ORD-00648,23,10,437,2025-03-12,8,11.48,90,108,Delivered,,1,True
ORD-00649,37,10,127,2024-05-06,10,21.07,90,211,Delivered,,1,True
ORD-00650,32,9,356,2024-12-21,11,20.14,90,85,Delivered,,2,False
ORD-00651,2,9,395,2025-01-29,13,11.03,90,77,Delivered,,1,False
ORD-00652,13,3,46,2024-02-15,12,19.62,75,101,Delivered,,1,True
ORD-00653,21,1,266,2024-09-22,8,20.32,75,160,Delivered,,1,True
ORD-00654,10,2,112,2024-04-21,17,21.57,75,183,Delivered,,1,True
ORD-00655,5,6,57,2024-02-26,16,7.24,90,35,Delivered,,1,False
ORD-00656,7,6,726,2025-12-26,11,3.8,90,27,Delivered,,1,False
ORD-00657,28,11,255,2024-09-11,19,14.09,75,186,Delivered,,1,True
ORD-00658,36,12,611,2025-09-02,18,19.93,75,106,Delivered,,1,True
ORD-00659,15,11,204,2024-07-22,14,1.62,75,15,Delivered,,1,False
ORD-00660,19,3,513,2025-05-27,10,3.54,75,16,Delivered,,1,False
ORD-00661,37,7,573,2025-07-26,17,11.78,90,29,Delivered,,1,False
ORD-00662,3,3,448,2025-03-23,14,8.64,75,29,Delivered,,1,False
ORD-00663,40,4,351,2024-12-16,15,14.76,75,98,Delivered,,1,True
ORD-00664,10,6,318,2024-11-13,16,11.65,90,92,Delivered,,1,True
ORD-00665,21,3,275,2024-10-01,15,21.1,75,87,Delivered,,1,True
ORD-00666,22,8,694,2025-11-24,8,12.09,90,50,Delivered,,1,False
ORD-00667,5,6,627,2025-09-18,11,12.92,90,111,Delivered,,1,True
ORD-00668,4,7,712,2025-12-12,12,9.25,90,38,Delivered,,1,False
ORD-00669,27,8,104,2024-04-13,18,3.31,90,16,Delivered,,1,False
ORD-00670,7,8,551,2025-07-04,17,7.41,90,30,Delivered,,1,False
ORD-00671,15,3,698,2025-11-28,13,12.66,75,66,Delivered,,1,False
ORD-00672,19,1,148,2024-05-27,11,3.06,75,26,Delivered,,2,False
ORD-00673,5,9,60,2024-02-29,19,5.37,90,26,Delivered,,1,False
ORD-00674,40,8,558,2025-07-11,16,16.27,90,88,Delivered,,1,False
ORD-00675,11,10,431,2025-03-06,18,9.61,90,45,Failed,3.0,2,
ORD-00676,27,12,635,2025-09-26,14,20.75,75,168,Delivered,,1,True
ORD-00677,17,11,116,2024-04-25,11,3.03,75,25,Delivered,,2,False
ORD-00678,32,3,600,2025-08-22,9,3.44,75,23,Delivered,,1,False
ORD-00679,19,11,163,2024-06-11,14,20.96,75,132,Delivered,,2,True
ORD-00680,19,2,134,2024-05-13,13,8.94,75,70,Delivered,,1,False
ORD-00681,26,8,135,2024-05-14,13,10.08,90,41,Delivered,,1,False
ORD-00682,35,7,614,2025-09-05,10,14.5,90,49,Delivered,,1,False
ORD-00683,12,8,501,2025-05-15,9,2.19,90,15,Delivered,,1,False
ORD-00684,15,5,387,2025-01-21,14,5.33,75,22,Delivered,,1,False
ORD-00685,7,2,283,2024-10-09,15,8.63,75,67,Delivered,,1,False
ORD-00686,38,4,662,2025-10-23,14,8.35,75,33,Delivered,,1,False
ORD-00687,34,7,308,2024-11-03,19,4.49,90,15,Delivered,,1,False
ORD-00688,31,10,616,2025-09-07,18,11.14,90,77,Delivered,,1,False
ORD-00689,26,12,333,2024-11-28,8,3.87,75,29,Delivered,,1,False
ORD-00690,37,11,297,2024-10-23,20,16.53,75,198,Failed,3.0,1,
ORD-00691,12,3,346,2024-12-11,20,18.45,75,69,Delivered,,1,False
